video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"_T4ck9kc1ws","[MV] 너에게 닿기를｜Cover by 주르르","2023-12-09T12:30:11Z","UCTifMx1ONpElK5x6B4ng8eg","주르르 JURURU","22","23.14.12","게임방송|우왁굳|우왁굳 주르르|주르르|주르르 클립|핫클립|트위치 핫클립|트위치 게임방송|트위치|vrchat|vrc|vr챗|버츄얼|버츄얼 유튜버|버츄얼 스트리머|이세돌|이세계아이돌|버튜버|키리누키|Vtuber|브이튜버|JURURU|twitch|버추얼아이돌|virtual idol|virtual|아이돌|metavers|메타버스|waktaverse|왁타버스|이세돌 주르르|주르르 이세돌|르르땅|아이네|징버거|고세구|비챤|10CM|너에게닿기를|너에게닿기를오프닝|너에게닿기를OP|너에게닿기를브금|COVER|애니 OP|애니송 커버|애니 OST|너에게닿기를10CM","473969","23303","0","3143","https://i.ytimg.com/vi/_T4ck9kc1ws/default.jpg","False","False","오랜만에 커버곡으로 돌아왔네요~!!!!! 좋게 들어주시면 넘 ... 감사하겠씁니다!!정말 좋아하던 노랜데 2절까지 없는 게 너무 아쉬웠었거든요!!! 그래서 직접 부르기로 결심을 ... 😋많이 사랑해주세용 ~!!!! #너에게닿기를 #10cm #kiminitodoke #주르르 #이세계아이돌 ｡.ﾟ+:✿｡.ﾟ+:✿｡.ﾟ+:✿｡.ﾟ+:✿｡.ﾟ+:✿｡.ﾟ생방송 트위치 - https://www.twitch.tv/cotton__123생방송 다시보기 채널 - https://www.youtube.com/@JURURU_dasibogi주르르 클립(봉풀주) - https://www.youtube.com/@UnsealedJURURU팬카페 왁물원 - https://cafe.naver.com/steamindiegame인스타 - https://www.instagram.com/ju_ruru_/?hl=koEng Sub by Gamramstone｡.ﾟ+:✿｡.ﾟ+:✿｡.ﾟ+:✿｡.ﾟ+:✿｡.ﾟ+:✿｡.ﾟ"
"cHKzPEiBVso","대왕 삼치&방어 잡자 마자 회 떠먹기ㅋㅋㅋ","2023-12-12T11:00:32Z","UCZ1wYQHk1yVle18u8FA8AvA","배말랭","22","23.14.12","배말랭|별다먹|백수|자취|핫소스|생존|배씨표류기|원룸|베란다|월세5만원|배건우|방어|삼치|대방어|대삼치|쏨뱅이|뽈락|바다|낚시|루어|채비","308411","4699","0","238","https://i.ytimg.com/vi/cHKzPEiBVso/default.jpg","False","False","소삼치.. 소방어.. 비즈니스 및 각종 문의 : baemalraeng@sandbox.co.kr인스타그램 : https://www.instagram.com/baebae_geonwoo페이스북: https://www.facebook.com/baemalrang#배말랭 #배씨표류기 #베란다원룸 #자취 #생존"
"KbZWA4kxiEI","첫 차를 일시불로 지른 24살 대학생","2023-12-10T07:57:23Z","UC8TxOmxwC8QpHRZra7sOFig","가요이 키우기 YoiKi","22","23.14.12","[none]","502376","7302","0","634","https://i.ytimg.com/vi/KbZWA4kxiEI/default.jpg","False","False","까꽁 ! 가요이입니댜 !저에게 첫 차가 생겼어요!!!!!!!제가 직접 운전하고 책임질 자동차가 생겼다니어디로든 떠날 수 있을 것 같고,뭔가 진정한 어른이 된 것 같아서 무척 설렘 가득입니당 🕺🏼이 영상은 헤이딜러의 유료광고가 포함되어 있습니다!https://applink.heydealer.com/QbFw/YoiKi ⁰ Instagram :@gayooii  https://www.instagram.com/gayooii/제가 과연 어떤 차를 사게 될지 저도 몰랐는데편집몬이 역시 자동차 박사라 그런지 아주 아주마음에 쏙 드는 친구로 알아놨습니다 기특하구만요 👍🏻사실 거의 항상 버스 타고 다녔었고 평소에 버스 타고 이동하는 시간이 자유시간 같아서 엄청 좋아했단 말이죠...? 그래서 멀리 어딘가로 갈 때 어떻게 운전을 하지 생각했던 터라 제가 잘 데리고 다닐 수 있을지 걱정도 되지만 한 번 잘 친해져 보도록 하겠어요!헤이딜러는 멋드러진 광고로만 봤어서 중고차 살 때 유용한 어플이구나 정도로 알고 있었는데 그냥 필수로 이용해야 하는 어플이더라구요...? 자동차에 대한 모든 역사가 꼼꼼히 적혀있어서 아주아주 유용하게 사용했어요 구뤠잇 ~🧤이번주 날씨가 제법 따스한데여러분은 재미난 주말 보내고 계신가요오오?더 재미난 다음 영상으로 찾아오겠습니당오늘도 찾아와 주셔서 고마어요🤍그럼 끄으으으읕!⁰ 가요이의 옷장 정보 :자동차 구경한 날!- 아우터  'jicjo seoul' 오프라인으로 사서 이름을 몰라요 ㅠㅠ- 하의  '반하루' 플랜A라인 핀턱 미니스커트- 신발  '에펠클래식' m2826 long boots자동차 시승한 날!- 상의  'commgen' 변형 케이블 크랍 풀오버 (스카이블루)- 하의  '리얼코코' 와이드데일리코튼팬츠 (블랙)- 신발  '뉴발란스 키즈' PZ530SB1- 가방  '스탠드오일' 플럼백 (아이보리)첫 차가 생겼어요!- 아우터  '버베인' 후디 더플 핸드메이드 숏 코트 (브라운)- 상의  '에브모우' corset detail crop knit- 하의  '업타운홀릭' 브러시와이드 데님팬츠 (중청)- 신발  '컨버스' 척테일러 올스타 리프트* 제 옷들이 전에 산 것도 많아서 유사한 제품 찾으려면 네이버 '쇼핑 렌즈' 로 찍어보면 비슷한 거 나올 수도 있어요! 전 가끔 궁금한 옷 이렇게 찾는답니댱⁰ Camera : 캐논 M6 mark 2"
"TAVzIZoWDRE","김장김치에 이것을 넣으면 고급진 맛이 나고 100배 맛있어요!! 절임배추 20kg 배추 8포기 김장하기","2023-12-08T16:12:32Z","UCYACPSk6AewCzGHFaTBgdCA","요미쿡 Yummy Cook","22","23.14.12","[none]","271231","3587","0","161","https://i.ytimg.com/vi/TAVzIZoWDRE/default.jpg","False","False","🔸 계량기준  ✔ 1큰술(tbsp) = 15ml  ✔ 1작은술(tsp) = 5ml🔸 재료소개  ① 김장김치 재료    - 배추 8포기 (절인 후 배추 중량 20kg)  ② 절이는 재료    - 굵은 소금 1.7kg (소금물에 600g + 뿌릴 때 1.1kg)    - 물 6L  ③ 육수 재료    - 멸치 100g    - 디포리 100g    - 북어대가리 4개    - 배추 300g    - 대파 400g    - 양파 400g    - 다시마 100g    - 통후추 5g    - 고추씨 50g     - 물 6L  ④ 찹쌀죽 재료    - 찹쌀 250g    - 육수 1.4L  ⑤ 건고추 불리기    - 건고추 200g    - 까나리액젓 600g  ⑥ -① 믹서기에 가는 재료    - 배 800g    - 생강 150g    - 불린 건고추  ⑥ -② 믹서기에 가는 재료    - 멸치진젓 600g    - 찹쌀죽  ⑥ -③ 고춧가루 불리기    - 믹서기에 간 양념    - 고춧가루 300g  ⑦ 굴에 고춧가루 입히기    - 굴 600g    - 고춧가루 12g (1큰술 반)    - 무즙 300g (굴 씻을 때)  ⑧ 무채에 고춧가루 입히기    - 무 6kg (4개)    - 고춧가루 300g  ⑨ 김칫소 재료    - 무채    - 믹서기에 간 양념    - 홍시 800g    - 쪽파 1kg    - 갓 1kg    - 생새우 500g    - 불린 청각 (말린 청각 40g을 불림)    - 고춧가루 1kg (* 김장에 총 고춧가루 1.6kg 사용)    - 다진 마늘 800g    - 새우젓 350g    - 매실청 350g    - 설탕 150g    - 미원 15g (1큰술) - 생략가능-------------------------------------#김장김치 맛있게 담그는 법#절임배추20kg김장#김장김치 8포기양념#김장김치 9포기 양념#김장#김장육수만들기#김장배추절이는법#김장김치#kimchi#korean food"
"S9_BIuRLBUI","Brawl Talk! The most OP Brawler is FREE?!","2023-12-09T16:00:11Z","UCooVYzDxdwTtGYAkcPmOgOw","Brawl Stars","20","23.14.12","brawl stars|mobile game|battle royale|supercell game|brawl pass|brawl talk|brawler|5v5|brawl pass plus|dani|marzio|update|mico|free|kit|larry|lawrie|cartoon skins","8679934","514816","0","43206","https://i.ytimg.com/vi/S9_BIuRLBUI/default.jpg","False","False","Brawl Stars is getting a new update, and it's packed with content! Watch it now and tell us your favorite part of the Brawl Talk! #brawlstars #brawltalk #starrtoon #brawlidaysFREE PIN: https://link.brawlstars.com/?action=voucher&code=2593e957-9cef-4ce7-b15f-b1dec74ec7dfDownload NOW!! ►► https://supr.cl/2K62CZGSubscribe!! ►► https://supr.cl/subscribe"
"TghCIYGRBHw","평균 키 180cm 모델 언니들의 홍천 별장 집들이(feat. 넛세린 제품 출시) | 계모임, 과메기 먹방, 고민상담","2023-12-12T10:33:42Z","UCkvh3vrWsoi_cd7HyiikzIQ","한혜진 Han Hye Jin","24","23.14.12","한혜진|한혜진 레전드|한혜진 예능|한혜진 나혼산|한혜진 운동|한혜진 관리|한혜진 템|모델 한혜진|한혜진 모음|다이어트|자기관리|vlog|나혼자산다 한혜진|한혜진 식단|한혜진 유튜브|한혜진 자기관리|한혜진 시골|한혜진 강원도|한혜진 홍천|계모임|곗돈타기|단체게임|런웨이|신발던지기게임|술터뷰|토크쇼|모델토크쇼|과매기먹방|샴페인|셀룰라이트|뱃살빼는법|허벅지살빼는법|다이어트크림|한혜진 관리법|바디케어루틴|스킨케어루틴|한혜진 운동법|한혜진 헬스|한혜진 꿀팁|한혜진 다이어트|한혜진 추천|나혼산|나혼자산다|최초공개|한혜진 생얼|한혜진 쌩얼|한혜진 몸매|한혜진 홈트|한혜진 추천템|한혜진 모닝루틴|한혜진 홈트레이닝|한혜진 집|한혜진 별장|미우새|미운우리새끼|기안84|한혜진 기안84|한혜진 아이템|한혜진 홍천별장|한혜진 실버타운|한혜진 시골별장|일상|브이로그|랜선집들이|집들이","518217","7652","0","207","https://i.ytimg.com/vi/TghCIYGRBHw/default.jpg","False","False","안녕하세요 여러분 한혜진입니다오늘 저녁 7시 드디어 한혜진 x 넛세린셀룰라이트 관리 제품이 출시되었습니다!!!박수!!!사실 저는 이미 몇 주 전에 20년지기 모델 언니들을 홍천 별장으로 초대해서처음으로 선보였는데요친구들의 반응에 얼마나 떨렸는지 몰라요,,그나저나, 제 친구들 너무 귀엽지않나요?여러분도 연말에 사랑하는 사람들과 행복하게 보내세요..♥#한혜진 #홍천별장 #스킨케어루틴 -----------------------------------한혜진X넛세린의 셀룰라이트 관리 제품 지금 바로 만나보세요!  https://bit.ly/46T6p5I[넛세린X한혜진 런칭 기획전] 오늘부터 딱 1주일간! (~12.18) 한혜진 바디 2종 세트 정가 67,000원 - 27% 할인가 48,910원  한혜진 아로마 3종 세트 정가 96,000원 - 32% 할인가 67,320원 단품 일괄 15% 할인!Copyright © 2023 Studio Episode - All Rights Reserved"
"Qp-NEHYDUJw","[#아빠하고나하고] 홈쇼핑계의 제왕 강주은의 유별난 아빠 사랑! 그런 딸의 사랑이 부담스러운 아빠의 남모를 속사정은? #TV조선조이 (TV CHOSUN 231206 방송)","2023-12-08T04:00:09Z","UCYeeEwH_s9yD9HQe4e2JuBw","TVCHOSUN JOY","24","23.14.12","뽕짝원정대|귀염뽕짝원정대|원정대|강진|진성|노사연|수빈|이수근|황민호|조승원|서지유|황민호 노래|황민호 예능|황민호 메들리|조승원 노래|황민호 플레이리스트|조승원 예능|조승원 메들리|서지유 노래|서지유 예능|서지유 메들리|이수근 예능|TV조선|TV CHOSUN|TV조선 예능|TV CHOSUN 예능|황민호 진성|미스터트롯2|티비조선|황민호 미스터트롯2|조승원 미스터트롯2|서지유 미스터트롯2|서지유 훨훨훨|조승원 아버지의 강|황민호 님이여|트로트|트롯|황민호 트로트|강진 트로트|강진 노래|진성 트로트|진성 노래|노사연 노래|우주소녀|우주소녀 수빈|수빈 예능|우주소녀 수빈 예능|황민호 직캠|반장부|미스터트롯2 반장부|붐|장윤정|장민호|트랄랄라|미스터로또|형제라면|화요일은 밤이 좋아|티비조선 예능|티비조선 조이|TV CHOSUN JOY","730721","6767","0","326","https://i.ytimg.com/vi/Qp-NEHYDUJw/default.jpg","False","False","사랑이 넘쳐나는 두 부녀의티격태격 한국 생활 적응기!#아빠하고나하고 #이승연🎪 구독과 좋아요 🎪TV CHOSUN JOY 구독하기 ☞ https://bit.ly/3hpEUr1​TV CHOSUN : https://www.youtube.com/user/TVchosun"
"PRnx114IW_Q","대충격! 오타니 첫 10년 동안 매년 200만 달러 받는다 | 김형준 야구야구","2023-12-12T01:08:55Z","UCKHLAo7XoeP5s2GhCC75uGA","김형준의 야구야구 YagooYagu","17","23.14.12","야구|메이저리그|MLB|류현진|김하성|이정후|오타니|김형준|김형준의야구야구|야구야구|저주저주|프로야구|KBO","201323","2942","0","1560","https://i.ytimg.com/vi/PRnx114IW_Q/default.jpg","False","False","김형준 최새결 반승주 이승용 야구야구#야구야구 #mlb #메이저리그"
"9oMSfHxG3ek","‘한국식 핫도그 대박…’ 체코에서 핫도그 가게 준비하는 여자친구","2023-12-10T10:00:05Z","UCvFZMT_NiLbwcV9rkFAj-mg","레라괴롭히기[Lera&Junha]","22","23.14.12","국제커플|internationalcouple|vlog","166261","5938","0","198","https://i.ytimg.com/vi/9oMSfHxG3ek/default.jpg","False","False","#국제커플 #internationalcouple #해외장사📧비즈니스 메일(business e-mail address)jhgroup0505@gmail.com 📷레라괴롭히기 인스타그램 [LeraandJunhaInstagram]https://www.instagram.com/Leraandjunha/"
"_TRdbkpUjYk","전 남친 메시지 (SUB)","2023-12-09T11:00:25Z","UChgOgRNxrtCcVARDQT_c-Zg","짧은대본 ShortPaper","24","23.14.12","드라마|web drama|남사친|여사친|로멘스|연애|사랑|love","483399","7129","0","385","https://i.ytimg.com/vi/_TRdbkpUjYk/default.jpg","False","False","#써브웨이 #전남친 #메시지 #전남친전화멤버십가입 https://www.youtube.com/channel/UChgOgRNxrtCcVARDQT_c-Zg/join프리미엄한 랍스터 샌드위치 출시! 🦞더 특별하게 즐길 수 있는 랍스터 케이스와 앞치마까지!영주와 원구가 푹 빠진 랍스터 컬렉션이 궁금하다면?🔗 https://event.subway.co.kr/m/index_75.html음원정보Choi Yu Ree(최유리) - 잘 지내자, 우리https://music.bugs.co.kr/album/4055940Choi Yu Ree(최유리) - 사랑에게https://kko.to/RcwLSAZ4TbChoi Yu Ree(최유리) - 감당 https://www.youtube.com/watch?v=dbr8VUHG6Fc&t=0s광고문의 - ad@shortenm.com일반문의 - short_paper@naver.com배우지원 - short_audi@naver.com배우협업문의 - casting@shortenm.com이 영상은 써브웨이로부터 제작비를 지원받아 제작되었습니다."
"fP6izhYVCXs","[선공개] 손태진 어머니 진숙의 무대 - 하나뿐인 그대에게 바칩니다 🎶 | 🌹불타는 장미단🌹","2023-12-10T01:00:24Z","UCrnEfgTKtQa945F-QwtgDXw","불타는 트롯맨","24","23.14.12","불타는트롯맨|박민수|민수현|박현호|손태진|공훈|남승민|김중연|심수봉|남진|주현미|신성|전종혁|이수호|최윤하|에녹|김정민|불타는장미단|장미|신유|이석훈|김다현|요요미|KCM|김종민|한강|양세형|박나래","106326","1829","0","232","https://i.ytimg.com/vi/fP6izhYVCXs/default.jpg","False","False","한해가 저물어 가는 아름다운 연말☃️세상에서 가장 사랑하는 남편에게 바칩니다12월11일 밤 9시 10분에 만나요 #불타는장미단#트롯맨 #불타는트롯맨#장미단#K트롯#손태진 #신성 #민수현 #김중연 #박민수 #공훈 #에녹 #불타는트롯맨top7#엄마가요제#손태진어머니#손태진아버지#dna특집"
"GVJWelA6vSo","삼각김밥 같이 만들고 라면 끓여줬더니 난리 난 네덜란드 초딩들 🌷","2023-12-10T10:26:13Z","UCz0F9ndJTA0eL2XyL5R8YNg","멜봉 네덜란드 MelBong","22","23.14.12","국제 가족|국제 커플|네덜란드 커플|네덜란드 이민|해외 이민|외국인 먹방|외국인 반응|혼혈 아기|귀여운 아기|강아지 아기|진돗개 아기|이민|유럽 이민|유럽 여행","138610","8715","0","208","https://i.ytimg.com/vi/GVJWelA6vSo/default.jpg","False","False","부채널 멜라니의 일상은 멜랑 https://www.youtube.com/@bonglebaby멜봉 인스타: @melandbong www.instragram.com/melandbong봉글이 인스타: @bongle.baby www.instragram.com/bongle.baby협업 문의: mel.h.park@gmail.com"
"eb7WsPgCOAE","소개팅 난 전혀 부럽지가 않어","2023-12-07T10:00:35Z","UCazYz_x16xgY6VsE8NlEv7A","내 이름은 카더가든","24","23.14.12","카더가든|carthegarden|내이름은카더가든|차정원|별명|장기하|소개팅|아찔소|아바타소개팅|아바타|부럽지가 않어|SNL|연애|미팅|헌팅","946787","14031","0","1254","https://i.ytimg.com/vi/eb7WsPgCOAE/default.jpg","False","False","EP.27 내 이름은 아찔소Thanks to.​⁠ 기하, 이슬, 소영 그리고...마스터 헤이즐넛 블랙 ♥맥스웰하우스의 유료광고를 포함하고 있습니다.사랑의 마스터 카더가든까지 사로잡은마스터 헤이즐넛 블랙☕의 풍미를 느껴보고 싶다면⬇https://www.11st.co.kr/products/2873061022?trTypeCd=STP06깊은 풍미 블랙커피에, 향긋한 헤이즐넛 향이 가득😎부드럽고 깔끔한 ‘대용량 헤이즐넛 블랙’가까운 편의점에서도 만날 수 있음!#내이름은카더가든 #맥스웰하우스마스터 #헤이즐넛블랙 #장기하 #카더가든 #아찔소 #소개팅비즈니스 문의 : whatsmyname.kr@gmail.com"
"7BQXMto_wdE","[ENG] `이래서 맛있는 집 오면 안 돼` 🍜 😍옛날 짜장면 그 맛 그대로! 촬영 시작 1시간 만에 혼내버린 중국집  ▷복무춘◁ mukbang","2023-12-08T09:00:05Z","UCLwCHoQ9h7DPXvLwx5XwTQg","먹보스 쭈엽이","24","23.14.12","현주엽|주엽|쭈엽|현주엽TV|주엽TV|주엽티비|농구감독|농구선수|농구대잔치|먹방|타노스|쭈엽티비|먹신먹왕|박광재|정호영|쿡방|소고기|갈빗살|먹보스|쭈엽이|채널|농구|인성|서장훈|도티|안정환|허재|백덩크|빡침|원푸드트립|쭈엽TV|mukbang|mukboss|hyunjooyup|한우|1++|투뿔|ASMR|백종원|떵개떵|쯔양|입짧은햇님|밥굽남|히밥|수빙수|술고래|술방|혼술|요리|최피디|최 PD|먹보스쭈엽이|푸드트립|맛집|캄보디아|HyunJooYup|DrinkingMukBang|MukBang|KoreanFood|서울|짜장면|볶음밥|짬뽕|옛날짜장|간짜장|우동|중국집우동|중국식우동|부먹|찍먹|볶먹|옛날간짜장|오므라이스|옛날볶음밥","676938","9787","0","501","https://i.ytimg.com/vi/7BQXMto_wdE/default.jpg","False","False","경기도 안양에 위치한인심이 넘쳐흐르는 추억 그대로의 짜장면집소금에만 찍어 먹어도 맛있는 탕수육그리고 돼지기름에 볶아 케첩 뿌린 오므라이스!추운 날씨 에어컨 켜게 만든 후끈한 든든함 속으로오늘도 주엽이랑 함께 고고~!#짜장면 #짬뽕 #탕수육 #우동 #오므라이스 #볶음밥 #현주엽 #먹방"
"4Yd7hXtwhDU","Zion.T - ‘V (Peace) (feat. AKMU)’ M/V","2023-12-08T14:00:05Z","UCg8ZzloDPTrOiGztK0C9txQ","THEBLACKLABEL","10","23.14.12","K-pop|TBL|THEBLACKLABEL|Zion.T|자이언티|모르는사람|TEASER|Teaser|KPOP|K-POP|POP|더블랙레이블|theblacklabel|정규3집|스탠다드프랜즈|STANDARDFRIENDS|ZIP|Zip|zip|집|YG엔터테인먼트|멋지게 인사하는 법|눈|알앤비|뮤비|뮤직비디오 R&B|선물을 고르며|AGIFT!|AGIFT|A Gift!|A Gift|MV|M/V|YG|YGEntertainment|티저|최민식|올드보이|배우|최민식배우|ACTOR|Actor|개미|ANT|Ant|old boy|Stranger|UNLLOVE|혼네|HONNE|AKMU|악뮤|악동뮤지션|이찬혁. 이수현|dance|크리스마스|겨울|이별|사랑|모르는 사람|언러브","1199802","0","0","405","https://i.ytimg.com/vi/4Yd7hXtwhDU/default.jpg","False","True","Zion.T - ‘V (Peace) (feat. AKMU)’ M/VYeah1, 2, 3, 4I got a story to tell뭐 대단한 얘긴 아닌데 (huh huh)부탁할게잠깐만 딴 데 보고 있으면 안 돼?뭐랄까 나의 약점을 내 입으로 먼저 까발리는 게 (huh)좀 부끄럽긴 해결과를 알면서도 간청해 보자면먼저 검지 들어줘 그리고 옆에 가운데 손가락도얼굴에 가까이 네 손가락 두 개평범한 옷차림에 머린 부시시해도조금 방심한 사이, 무신경하게ano V- V- V- 이길 수 없다!네 얼굴에 (p-p-Peace)두 손가락 (그게 뭐길래)화가 났다가도, 넌 무자비하게ano peace- peace- peace- kanawanaiI got a story to tell 뭐 대단한 얘긴 아닌데 (huh)진짜 부탁할게잠깐만잠깐만 내가 하고 싶은 말 is엄지 검지 중지 약지 새끼 (새끼)엄지 검지 중지 약지 so sexy고양이처럼 ahhBo-peep Bo-peep Ah bop bop bopAno hitosashiyubi o agete그리고 옆에 가운데 손가락도얼굴에 가까이 네 손가락 두 개평범한 옷차림에 머린 부시시해도조금 방심한 사이, 무신경하게ano V- V- V- 이길 수 없다!네 얼굴에 (p-p-Peace)두 손가락 (그게 뭐길래)화가 났다가도, 넌 무자비하게ano peace- peace- peace- kanawanaiPeeeace…I got a story to tell귀찮게 해서 미안한데…부탁할게Zion.T 정규 3집 [Zip] 2023.12.06 6PM (KST)https://ZionT.bio.to/ZipMore about Zion.T @https://www.instagram.com/ziont/https://www.facebook.com/OfficialZionThttps://x.com/skinnyredhttps://cafe.naver.com/ziontakaskinnyred/9590#ZionT #자이언티 #Zip #V#THEBLACKLABEL #더블랙레이블"
"taScq2xXLL4","오타니, 다저스와 충격적인 10년 7억 달러 계약 | 김형준 야구야구","2023-12-09T23:21:57Z","UCKHLAo7XoeP5s2GhCC75uGA","김형준의 야구야구 YagooYagu","17","23.14.12","야구|메이저리그|MLB|류현진|김하성|이정후|오타니|김형준|김형준의야구야구|야구야구|저주저주|프로야구|KBO","278717","4809","0","1426","https://i.ytimg.com/vi/taScq2xXLL4/default.jpg","False","False","김형준 최새결 반승주 이승용 야구야구#야구야구 #mlb #메이저리그"
"7Y_AXszIijU","(후토크) 손흥민 인생경기!!! 1골+2어시, PK키커!! 8년 연속 10골 이상!!! PL 역사 단 7명 대역사!!! [토트넘vs뉴캐슬]","2023-12-10T21:00:05Z","UCRDowcnvz5ZVh-3NVAdfiqg","달수네라이브","17","23.14.12","박문성|축구|달수|달수네라이브","256979","5821","0","538","https://i.ytimg.com/vi/7Y_AXszIijU/default.jpg","False","False","달수네 멤버십에 가입하여 다양한 혜택을 누려보세요.https://www.youtube.com/channel/UCRDowcnvz5ZVh-3NVAdfiqg/join광고문의 dalsu2019@naver.com"
"nIfP-qTS5uU","갑자기 식구가 한마리 더 생겼어요 😭","2023-12-10T02:01:56Z","UC-IYpdOqjkER7B6cnChwlhA","소녀의행성 Girlsplanet","15","23.14.12","pomeranian|welshcorgi|retriever|dog|puppy|소녀의행성|girls planet|강아지|대형견|소형견|포메라니안|웰시코기|리트리버|래브라도리트리버|골든리트리버|댕댕이|소녀|우주|행성|cachorro|Pomeranio|レトリバー|ポメラニアン|ウェルシュ・コーギー|ลูกสุนัข|รีทรีฟเวอร์|ปอมเมอเรเนียน|Retriever|Pomeranian|Welsh Corgi|anak anjing|cún yêu|Ritrieve|Welsh Cỏgi|कुत्ते का पिल्ला|रेट्रिएवेर|पोमेरेनियन|वेल्श कॉर्गी|собака|ретривер|вельш-корги|Померанский","303331","8909","0","316","https://i.ytimg.com/vi/nIfP-qTS5uU/default.jpg","False","False","👇펫말리 프리미엄 펫 드라이룸 공구 페이지 가보기👇https://smartstore.naver.com/petmalii/products/8691909854🎄공구기간은 다음주 화요일 (12월 12일)까지 진행합니다!🎄진심 드라이룸....한번 사용하면 편안한 맛에 못끊습니다...반려인의 삶의 질을 올려주는 제품이라 추천합니다무엇보다 털이 안날려서 좋아요...드라이룸 안에서만 해결가능합니다요🥲 털 힘들게 말리고 따로 청소 안해도 되서 넘나 좋습니다! 프리미엄 펫 드라이룸 10% 저렴한 가격에 광명찾으시길 바랍니다🥹 그동안 말리느라 허리가 넘 아팠거든요ㅠㅠ 아 소녀 사이즈 M50 대형견용은 소녀가 앉기엔 좀 낮았어요! 소녀같은 경우는 엎드려서 편하게 자느라 딱히 상관없었는데 대형견 구매하실 분들은 참고하시면 좋을것 같아요! 😊 행성이 사이즈는 (M10) 행성이가 앉든 눕든 넓어서 좋았습니다! 이 외에도 사이즈가 여러개이니 반려견에 맞춰서 사이즈 참고하시고 좋은 구매하시길 바라겠습니다! 🎄모두 행복한 일요일 보내세요! -소행성 팬 가입해주세요🍀 채널 운영에 큰 힘이 됩니다😆https://www.youtube.com/channel/UC-IYpdOqjkER7B6cnChwlhA/join소녀스타그램 놀러오세요♥https://www.instagram.com/minhwa.g/-🐇Profile첫째💕 소녀 | 여아 | 래브라도 리트리버 | 17.02.23둘째💕 행성 | 여아 | 포메라니안 | 17.10.25셋째💕 우주 | 여아 | 웰시코기 | 18.5.26🐇광고문의girlsplanet_@naver.com🐶반려동물 입양은 신중하게 생각해주세요🐶#소녀의행성 #강아지 #dog"
"6TWNPf8x_mM","김혜수와 박진영의 안무연습 현장공개💃🕺 | [퇴근길 by PDC] 선공개 #김혜수 #청룡영화상","2023-12-07T09:00:06Z","UCgRZzYUwoU8_AZdM2jQX-4g","by PDC 피디씨","24","23.14.12","PDC|PD|Coffee|PD가 커피를 내리는 이유|송윤아|김혜수|배우|토크쇼|셀러브리티|인간극장|한국인의 밥상|식사하셨어요|밥정|방랑식객|더먹고가|다큐멘터리|제주도|박진영|When We Disco|안무연습|댄스","2121023","20842","0","869","https://i.ytimg.com/vi/6TWNPf8x_mM/default.jpg","False","False","2023년 청룡영화상을 뜨겁게 달군 가수 박진영의 축하공연!MC 김혜수가 참여하여 더욱 화제가 된 그 공연의 마지막 안무연습 현장을 공개합니다.  ---■ 12월 12일 화요일 오후 6시■ 12월 14일 목요일 오후 6시배우 김혜수의 청룡영화제 마지막 출근길과 퇴근길을[퇴근길 by pdc]에서 함께 하세요.---🔗 PD가 커피를 내리는 이유 : https://www.instagram.com/by_pdc※ 타인을 향한 인신공격과 지나친 비방 댓글은 사전 고지없이 삭제될 수 있습니다.---ⓒ2023. HAYANSOent. All rights reserved"
